RowID,Category,Confidence,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,sales,Sup_Qty,Amz_Qty,Qty_Ratio,Adjusted_Profit,Pack_Verdict,Key_Match_Evidence,Filter_Reason,is_exact_ean_strict,title_match
61,EXCLUDED,30,8001565224964,nan,B0D9W1S3Y5,APAC RIBBON 2INCH 100YDS  BURGUNDY,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",2.952,78.99,50.53125,0.16787790697674398,300,1.0,1.0,1.0,50.53125,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1588785046728972
62,EXCLUDED,30,5033601868323,nan,B0C3LYMSZ5,EUROWRAP TISSUE PAPER 6SHTS LIGHT BLUE,"Toddler Toys for 2 3 4 5 6 Years Old Boys, Die-Cast Transport Truck Car Toys 61-Inch Race Track for Boys Kids, Toddler Car Toys Set for Kids Boys Girls",0.468,26.99,15.7679166666666,0.167743794326241,100,1.0,1.0,1.0,15.7679166666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.14814814814814814
63,EXCLUDED,30,5024418052029,nan,B07WZRM6WK,SIL CRAFT STICKERS UNICORN,"BEZGAR TB141 Remote Control Cars - 1:14 Scale RC Car, 2WD 20KM/H All-Terrains Toy Off Road Vehicle Monster Truck with Two Rechargeable Batteries for Boys Kids Adults and Girls, Red",1.008,42.99,23.115,0.166294964028776,200,1.0,1.0,1.0,23.115,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1262135922330097
64,EXCLUDED,30,5016679520003,nan,B0DTKDYJ8J,BIRDBRAND S/WASH R/T/USE EACH 5LT,"2K Bird Feeder with Camera, Solar Powered, AI Identify 10,000+ Birds, 1.8L Capacity, IP65 Waterproof, 2.4GHz/5GHz, Bird Box Camera with Full Color Night Vision, Present for Bird Lover",4.02,99.99,64.51625,0.165426282051282,400,1.0,1.0,1.0,64.51625,1:1 Match,Weak evidence,Insufficient match evidence,False,0.16666666666666666
65,EXCLUDED,30,3838952032452,48296309469,B07CT3TVNT,PALOMA CHRISTMAS NAPKINS 3 PLY 20 PACK ASSORTED DESIGNS,"Laplink PCmover Professional 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer Software - Optional High Speed Ethernet Cable - 1 License",1.14,41.95,24.3983333333333,0.162655555555555,100,20.0,1.0,0.05,25.4813333333333,SPLIT (1/20) - OK,Weak evidence,Insufficient match evidence,False,0.16666666666666666
66,EXCLUDED,30,8001565224933,4820184122314,B0D9W1S3Y5,APAC RIBBON 2INCH 100 YARDS MAGENTA,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",2.952,78.99,47.815,0.158853820598006,300,1.0,1.0,1.0,47.815,1:1 Match,Weak evidence,Insufficient match evidence,False,0.12093023255813953
67,EXCLUDED,30,5052578011211,nan,B07YWB6QGR,BETTINA BATH 4 SPONGES ROUNDED,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,1.08,38.77,22.9683333333333,0.158402298850574,50,1.0,1.0,1.0,22.9683333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.22695035460992907
68,EXCLUDED,30,6923456800571,855462008824,B07NT77GT8,ADORN FOLDING BAG ASSORTED COLOURS,"TREKOLOGY YIZI GO Camping Chair for Adult â€“ Compact, Foldable, Lightweight 0.9 kg, 136 kg Capacity, Durable Aluminum, Quick Setup, Ideal for Backpacking, Beach, and Outdoor Adventures (Black)",1.14,40.99,23.2583333333333,0.155055555555555,100,1.0,1.0,1.0,23.2583333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.19383259911894274
69,EXCLUDED,30,5053249228587,190781107095,B075QDW3BF,CARPRIDE PAINT SPRAY 400ML UNDER BODY SEAL,"HP CF541A 203A Original LaserJet Toner Cartridge, Cyan, Single Pack",2.352,64.99,38.8383333333333,0.15473439575033202,100,1.0,1.0,1.0,38.8383333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1834862385321101
70,EXCLUDED,30,5033601008965,7426823912727,B07CZHJKPW,NORTHPOLE CURLING RIBBON 4 X 4M,Pos Display Shop 5 x A4 Portrait Leaflet Holder Wall Mountable LDS5000 Recyclable!,0.924,39.95,19.8316666666666,0.150239898989899,50,1.0,1.0,1.0,19.8316666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.21238938053097345
71,EXCLUDED,30,5019200246458,nan,B0DK1CSSN1,RODO WIRE BRUSH WITH SCRAPER 4 ROW,Work Boots Mens Womens Comfortable Steel Toe Cap Boots Lightweight Work Shoes Protective Puncture Proof Safety Footwear Industrial Safety Trainers with Swivel Buckle Shoelaces,1.596,48.99,28.105,0.149494680851063,100,1.0,1.0,1.0,28.105,1:1 Match,Weak evidence,Insufficient match evidence,False,0.18181818181818182
72,EXCLUDED,30,5053844267714,nan,B09P58TDMW,PREMIER COLOUR YOUR OWN CHRISTMAS KEYRING SET (6 ASSORTED DESIGNS),"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",0.876,32.0,18.9766666666666,0.148255208333333,400,1.0,1.0,1.0,18.9766666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.22330097087378642
73,EXCLUDED,30,5018705345147,nan,B0BPLGMW1B,CHARGER PLATE SILVER REDBUD 33CM,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,1.476,42.77,26.1054166666666,0.146659644194756,100,1.0,1.0,1.0,26.1054166666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.0784313725490196
74,EXCLUDED,30,5025301737399,nan,B0FJ1RGCSP,CHRISTMAS MUSICAL SNOW GLOBE CHRISTMAS SANTA,"Cordless Vacuum Cleaner, 600W 50KPA 65Mins Cordless Stick Vacuum with Touch Screen AUTO-Mode, Pet Tool &1M Hose, Wall-Charging, Fragrance Release, Powerful Vacuum for Floors/Carpets/Pet Hair UK Homes",8.868,169.99,110.059583333333,0.138614084802686,900,1.0,1.0,1.0,110.059583333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.18106995884773663
75,EXCLUDED,30,5050796010498,nan,B0FQHQH4Q5,BRIGHT & HOMELY WOODEN PEGS 36 PACK,"LED Batten Light Under Cabinet Lights with Plug in. Fluorescent Strip Light 3000-6500K Dimming and Color. with Wireless Control Panel and Remote Control.15W for Garage,Closet,Office,Shed (40CM-1PCS)",0.744,29.99,16.0716666666666,0.13736467236467198,50,36.0,1.0,0.027777777777777776,16.794999999999934,SPLIT (1/36) - OK,Weak evidence,Insufficient match evidence,False,0.1630901287553648
76,EXCLUDED,30,8435123280763,48296309469,B07CT3TVNT,COK LATTE GLASS 25CL 2PK,"Laplink PCmover Professional 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer Software - Optional High Speed Ethernet Cable - 1 License",1.476,41.95,24.1183333333333,0.135496254681647,100,2.0,1.0,0.5,24.8563333333333,SPLIT (1/2) - OK,Weak evidence,Insufficient match evidence,False,0.11483253588516747
77,EXCLUDED,30,8694169938490,745606660523,B07SG6C3BR,"IMPERIAL SOUP PLATE BLUE 9""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",1.464,45.23,23.9816666666666,0.135489642184557,50,1.0,2.0,2.0,22.517666666666603,BUNDLE (2x) - OK,Weak evidence,Insufficient match evidence,False,0.22564102564102564
78,EXCLUDED,30,5060226063369,nan,B0F53YN25G,STAINLESS STEEL PET BOWL EMBOSSED 1QT,"Handheld Garment Clothes Steamer, 1800W Steamer Clothing for Portable, 150Â°C Turbo Extreme Penetrating Steam Wrinkle Reduction, 20s Fast Heat up Steam iron for Travel, Home, Office",1.008,33.99,18.705,0.134568345323741,50,1.0,1.0,1.0,18.705,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1926605504587156
79,EXCLUDED,30,5026180069403,nan,B0FCM9Z123,APOLLO GLASS CHOPPING BOARD CLEAR 28X38,Saker Cordless Leaf Blower Portable Dust Cleaner Handheld Blower 180000 RPM with Adjustable Speed for Lawn Care and Dust Patio Cleaning 2 Batteries Green with Case,2.76,69.99,38.055,0.13352631578947302,100,1.0,1.0,1.0,38.055,1:1 Match,Weak evidence,Insufficient match evidence,False,0.18811881188118812
80,EXCLUDED,30,5030481160050,nan,B0FRFRH3SG,ECO BAMBOO DISH BRUSH ROUND,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",1.2,33.99,20.11625,0.12978225806451602,100,1.0,1.0,1.0,20.11625,1:1 Match,Weak evidence,Insufficient match evidence,False,0.08333333333333333
81,EXCLUDED,30,11179190331,689908947299,B0BJCWBBVB,UNIQUE CANDLES GLITTER 12 ASSORTED COLS,"Smasiagon Magnetic Drawing Board Kids - Baby Girls Toys Ages 1-3, Portable Doodle Pad Educational Toys for 1 2 3 Year Old Toddler Girl Boy Birthday Gift (Pink)",0.54,24.99,12.9249999999999,0.12925,500,1.0,1.0,1.0,12.9249999999999,1:1 Match,Weak evidence,Insufficient match evidence,False,0.20202020202020202
82,EXCLUDED,30,5061022621234,nan,B0CQP7TT72,LAUNDRY BAG HUL LARGE 70X55X23CM ASSORTED,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",1.416,39.99,22.015,0.127254335260115,50,1.0,1.0,1.0,22.015,1:1 Match,Weak evidence,Insufficient match evidence,False,0.12435233160621761
83,EXCLUDED,30,5052578045209,nan,B07YWB6QGR,BETTINA MICROFIBRE FLICK DUSTER,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,1.476,38.77,22.6383333333333,0.127181647940074,50,1.0,1.0,1.0,22.6383333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2535211267605634
84,EXCLUDED,30,5052516111348,nan,B0FS1K5WQH,SMART CHOICE RUBBER BALL DOG TOY,"Cheerble Smart Interactive Dog Toys - Wicked Ball AIR, Automatic Moving Bouncing & Rotating Dog Ball with E-TPU Material, IPX7, USB-C Rechargeable, Active Rolling Balls for Medium-Large Dogs - Blue",1.608,39.98,24.0191666666666,0.127085537918871,200,1.0,1.0,1.0,24.0191666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1572052401746725
85,EXCLUDED,30,742288768073,nan,B0FN3TVZVL,PORCELAIN MUG 12OZ COLOURED,"vancasso SIMI Mugs Set, 12oz/360ml Porcelain Coffee Mug Set of 6, Bohemian Style Tea and Coffee Cups with Handle, Microwave & Dishwasher Safe, Suitable for All Kinds of Drinks",0.744,30.59,14.8616666666666,0.127022792022792,300,1.0,6.0,6.0,11.141666666666602,BUNDLE (6x) - OK,Weak evidence,Insufficient match evidence,False,0.22772277227722773
86,NEEDS_VERIFICATION,57,5026180016858,nan,B0BBGQ2GLZ,APOLLO WOODEN UTENSIL SET ASSTD,"Wooden Utensil Set - 10 Pcs Teak Wooden Spoon Kitchen Utensils Set for Nonstick Pans & Cookware. Non-Scratch, Heat Resistant, Comfortable Grip. Includes Cooking Spatula",2.004,45.99,27.94625,0.12588400900900898,400,1.0,10.0,10.0,9.910249999999998,BUNDLE (10x) - OK,Brand: wooden utensil set,Confirm product variant,False,0.24120603015075376
87,EXCLUDED,30,9333527745026,nan,B0CQP7TT72,FESTIVE MAGIC PASTEL SANTA WATERBAALL 45MM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",1.476,39.99,21.965,0.123398876404494,50,1.0,1.0,1.0,21.965,1:1 Match,Weak evidence,Insufficient match evidence,False,0.14432989690721648
88,EXCLUDED,30,5030481960147,nan,B095RYQRP3,PPS WINE DRINK 5 GOBLETS,"Kingrol 6 Pack 10oz Wine Glasses Goblets, 300ml Vintage Water Glasses, Romantic Mixed Drink Glasses for Party, Daily Use",0.744,29.99,14.0016666666666,0.119672364672364,100,1.0,6.0,6.0,10.281666666666599,BUNDLE (6x) - OK,Weak evidence,Insufficient match evidence,False,0.20833333333333334
89,EXCLUDED,30,5023674207402,5060668270882,B09BNJMXKQ,COUNTRY CLUB 3 MICROFIBRE DUSTERS YELLOW,"Tracer ProScribe Tool with Deep Hole Pencil, Lead Holster and Carry Case (DIY, Woodworking, and Carpentry Multi-Function Scribe Tool)",0.972,29.45,16.2216666666666,0.11927696078431299,700,1.0,1.0,1.0,16.2216666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.19653179190751446
90,EXCLUDED,30,50304811690036,657381061429,B0FRFRH3SG,ECO BAMBOO SCRUB BRUSH,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",1.2,33.99,18.485,0.119258064516129,100,1.0,1.0,1.0,18.485,1:1 Match,Weak evidence,Insufficient match evidence,False,0.06635071090047394
91,EXCLUDED,30,50304811690074,657381061429,B0FRFRH3SG,ECO BAMBOO DISH BRUSH RECTANGULAR,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",1.2,33.99,18.485,0.119258064516129,100,1.0,1.0,1.0,18.485,1:1 Match,Weak evidence,Insufficient match evidence,False,0.07207207207207207
92,EXCLUDED,30,5056170351324,729920105601,B0BKGQLN8Z,FOREVER BEAUTIFUL DETANGLING BRUSH,"SYLSTAR 30W Rechargeable Work Light, 3000 Lumen Magnetic Work Light Battery Powered, Waterproof Portable Cordless Job Site Lighting for Construction Site, Workshop, Garage, Camping, and Car Repairing",1.008,31.19,16.4816666666666,0.11857314148681,800,1.0,1.0,1.0,16.4816666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1888412017167382
93,NEEDS_VERIFICATION,58,8682655106935,nan,B0BJTY4RLJ,THL LINEA ROUND BOWL 3L ASSORTED COLOURS,"vancasso Bonita Pasta Bowls 38 oz, Large Ceramic Salad Bowls, Pasta Bowl Set of 6, Microwave & Dishwasher Safe Soup Bowls, Serving Bowls, Cool Colors",1.308,32.99,19.3179166666666,0.11779217479674702,100,1.0,6.0,6.0,12.777916666666602,BUNDLE (6x) - OK,Product: bowl,Confirm brand on packaging,False,0.2857142857142857
94,EXCLUDED,30,883314714531,nan,B0CQP7TT72,DIWALI BOWL BLACK 12CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",1.572,39.99,21.885,0.11766129032258,50,1.0,1.0,1.0,21.885,1:1 Match,Weak evidence,Insufficient match evidence,False,0.10344827586206896
95,EXCLUDED,30,5056557829842,nan,B0773HXND3,SCOURER 8PC METAL GALVANISED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,0.744,29.99,13.6616666666666,0.116766381766381,500,1.0,1.0,1.0,13.6616666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.25
96,EXCLUDED,30,8720573453752,nan,B0DN6BWS36,BBQ TONGS,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",5.844,99.99,62.99625,0.11622924354243501,50,1.0,1.0,1.0,62.99625,1:1 Match,Weak evidence,Insufficient match evidence,False,0.07608695652173914
97,EXCLUDED,30,5021961195296,nan,B0DN6BWS36,SABICHI HADEN KITCHEN DIGITAL SCALE RED 5KG,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",5.844,99.99,62.99625,0.11622924354243501,50,1.0,1.0,1.0,62.99625,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1926605504587156
98,EXCLUDED,30,5019311965149,5060345836325,B01FJLXFIS,ROCKINGHAM FORGE SCISSORS 8INCH RED  (SP12),"Xpert - Defiant S3 Safety Dealer Boots. Pull On Chelsea Steel Toe Cap Shoes, Comfortable And Water Resistant Work Boots For Men With Midsole Design For Safety and Ankle Support",2.172,48.99,27.385,0.11603813559321999,100,1.0,1.0,1.0,27.385,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1278538812785388
99,EXCLUDED,30,5061022621241,nan,B0CQP7TT72,LAUNDRY BAG HUL XLARGE 80X60X26CM ASS,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",1.608,39.99,21.855,0.11563492063492,50,1.0,1.0,1.0,21.855,1:1 Match,Weak evidence,Insufficient match evidence,False,0.12698412698412698
100,EXCLUDED,30,8711252456522,nan,B0773HXND3,BBQ SKEWER 4PC 24CM,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,1.008,27.99,16.0262499999999,0.11529676258992799,500,1.0,1.0,1.0,16.0262499999999,1:1 Match,Weak evidence,Insufficient match evidence,False,0.17475728155339806
101,EXCLUDED,30,5038673231037,5012095076711,B004N9BSQE,PRIMA PLUNGER WOODEN LARGE,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,0.876,30.89,14.6616666666666,0.114544270833333,600,1.0,1.0,1.0,14.6616666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.14545454545454545
102,NEEDS_VERIFICATION,58,8682655106911,nan,B0BJTVLVX4,THL LINEA ROUND BOWL 2L ASSORTED COLOURS,"vancasso Bonita Pasta Bowls 38 oz, Large Ceramic Salad Bowls, Pasta Bowl Set of 6, Microwave & Dishwasher Safe Soup Bowls, Serving Bowls, Warm Colors",1.008,32.99,15.8116666666666,0.113752997601918,300,1.0,6.0,6.0,10.7716666666666,BUNDLE (6x) - OK,Product: bowl,Confirm brand on packaging,False,0.2857142857142857
103,NEEDS_VERIFICATION,54,6923456816268,753936290037,B07MMYFSNY,ADORN DEEP BOWL 5INCH,"LIFVER Deep Soup Bowls Porcelain 20oz, 600 ml Large Cereal Bowl Ceramic, Serving Bowls for Tapas, Dessert, Curry, Ramen, Snack, Breakfast, Dishwasher, Microwave & Oven Safe - Multicolour",0.672,26.99,12.6116666666666,0.11361861861861801,50,1.0,1.0,1.0,12.6116666666666,1:1 Match,Product: bowl,Confirm brand on packaging,False,0.15458937198067632
104,NEEDS_VERIFICATION,55,8682655100254,6977718359581,B0FCLZWDT7,THL STORAGE BOX RECT 1200ML,"Storage Boxes with Lid - Plastic Storage Bins with 1 Lid,28L*4Tier Clear Stackable Storage Boxes with Wheels,Large Bins Organizer for Bedroom Living Room Bathroom, Clear",1.548,36.98,20.8866666666666,0.11351449275362299,200,1.0,1.0,1.0,20.8866666666666,1:1 Match,Product: box,Confirm brand on packaging,False,0.1836734693877551
105,EXCLUDED,30,5414886542045,nan,B0D8WQGL78,URBAN LIVING HAND BRUSH ASSORTED,"Bearbao Toddler Boy Toys for 2 3 4 5 6 Years Old Boys, 65 Inches Race Track for Boys Kids Die-Cast Transport Truck Car Toy, Toddler Car Toys Set for Kids Boy",0.804,26.99,13.6416666666666,0.11181693989071001,500,1.0,1.0,1.0,13.6416666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2222222222222222
106,EXCLUDED,30,11179373185,nan,B0F8J3S5HW,UNIQUE CANDLE NUMBER W/DECOR 8,"Shayson Whack a Mole Game, Interactive Constructive Smack Moles Game Playmat with Sound for 2 3 4 5 6 Years Old Kids, Boys Girls Interactive Toys with 2 Hammers, Educational Game for Toddlers (Green)",0.708,22.99,12.7345833333333,0.111706871345029,400,1.0,1.0,1.0,12.7345833333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.10480349344978165
107,EXCLUDED,30,8694169938513,745606660523,B07SG6C3BR,"IMPERIAL DEEP DINNER PLATE BLUE 10""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",1.908,45.23,23.6116666666666,0.110334890965732,50,1.0,2.0,2.0,21.7036666666666,BUNDLE (2x) - OK,Weak evidence,Insufficient match evidence,False,0.2857142857142857
108,EXCLUDED,30,11179191727,nan,B0C3LYMSZ5,HAWAIIAN NECKLACE RED 40INCH,"Toddler Toys for 2 3 4 5 6 Years Old Boys, Die-Cast Transport Truck Car Toys 61-Inch Race Track for Boys Kids, Toddler Car Toys Set for Kids Boys Girls",0.852,26.99,13.6016666666666,0.107949735449735,100,1.0,1.0,1.0,13.6016666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1787709497206704
109,EXCLUDED,30,5019200019892,nan,B0DK6VD1QF,PRODEC SLANT CUT LINING FITCH 1/2 in,"Magnetic Stylus Pen for Remarkable 2 Pen Replacement with Soft Digital Eraser + 5 Tips,Digital Stylus with Eraser for Remarkable,Alternative Marker Plus,4096 Pressure Sensitivity",0.936,25.49,14.2616666666666,0.10723057644110198,50,1.0,1.0,1.0,14.2616666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.18691588785046728
110,EXCLUDED,30,5038673230184,5012095076711,B004N9BSQE,PRIMA SOFT TIP BRUSHES 3PK,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,0.972,30.89,14.5816666666666,0.107218137254901,600,3.0,1.0,0.3333333333333333,15.2296666666666,SPLIT (1/3) - OK,Weak evidence,Insufficient match evidence,False,0.18181818181818182
111,EXCLUDED,30,5056683915365,746566913162,B0DHK95CBX,PUREBREED PUPPY TRAINING PADS 40X50CM PACK OF 10,"Cherry Blossom Tree House Micro Building Blocks Set,Peach Blossom Pond Flowers Bricks Architecture Kit with LED Light Gifts for Adults and Kidsï¼ˆ2500+Piecesï¼‰",0.852,25.99,13.3583333333333,0.106018518518518,300,10.0,1.0,0.1,14.1251333333333,SPLIT (1/10) - OK,Weak evidence,Insufficient match evidence,False,0.21153846153846154
112,EXCLUDED,30,11179373116,nan,B0FDQL9JFL,UNIQUE CANDLE NUMBER W/DECOR 1,"BlueSwan Craft Kits for Kids, DIY Fabric Flowers Bouquets Toys, Flower Press Textile Kit, Poke-in Arts and Crafts Gifts for 4-12 Year Old Girls, ADHD, Parent-Child Educational Interactive STEM Toy",0.708,21.99,12.02625,0.10549342105263099,500,1.0,1.0,1.0,12.02625,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1504424778761062
